x	y	group	clickSelects
-84.7461853027344	45.7907867431641	23	MI
-84.7404556274414	45.7907867431641	23	MI
-84.7060775756836	45.7850570678711	23	MI
-84.6545104980469	45.7564086914063	23	MI
-84.5628433227539	45.7220306396484	23	MI
-84.4711685180664	45.670467376709	23	MI
-84.4196014404297	45.6590042114258	23	MI
-84.368034362793	45.6475486755371	23	MI
-84.3050079345703	45.6590042114258	23	MI
-84.2763671875	45.6475486755371	23	MI
-84.2477111816406	45.6475486755371	23	MI
-84.2133331298828	45.6303596496582	23	MI
-84.1732330322266	45.6131706237793	23	MI
-84.1388549804688	45.5787925720215	23	MI
-84.1159286499024	45.532958984375	23	MI
-84.1044769287109	45.5157661437988	23	MI
-84.0815582275391	45.4985771179199	23	MI
-84.0414505004883	45.5043067932129	23	MI
-83.9841537475586	45.5043067932129	23	MI
-83.9383163452149	45.5043067932129	23	MI
-83.8982086181641	45.4871215820313	23	MI
-83.7836151123047	45.4298248291016	23	MI
-83.7148590087891	45.4126319885254	23	MI
-83.6747589111328	45.4011764526367	23	MI
-83.6231842041016	45.3782577514649	23	MI
-83.5200576782227	45.3610687255859	23	MI
-83.4971389770508	45.355339050293	23	MI
-83.4684906005859	45.3266944885254	23	MI
-83.4112014770508	45.2980422973633	23	MI
-83.3997344970703	45.2751235961914	23	MI
-83.4054718017578	45.2407493591309	23	MI
-83.4054718017578	45.212100982666	23	MI
-83.3882751464844	45.1891822814941	23	MI
-83.3481674194336	45.1662635803223	23	MI
-83.3137969970703	45.1318855285645	23	MI
-83.3137969970703	45.0917778015137	23	MI
-83.2679595947266	45.0516700744629	23	MI
-83.2679595947266	45.040210723877	23	MI
-83.2908706665039	45.040210723877	23	MI
-83.3768157958984	45.0631294250488	23	MI
-83.4226531982422	45.0688591003418	23	MI
-83.4341125488281	45.0459403991699	23	MI
-83.4513092041016	45.023021697998	23	MI
-83.4513092041016	44.9829139709473	23	MI
-83.4341125488281	44.9428100585938	23	MI
-83.3997344970703	44.89697265625	23	MI
-83.365364074707	44.8683242797852	23	MI
-83.3309783935547	44.8396759033203	23	MI
-83.3080596923828	44.8053016662598	23	MI
-83.3023300170899	44.7766494750977	23	MI
-83.2851486206055	44.7250862121582	23	MI
-83.2794189453125	44.6964378356934	23	MI
-83.3023300170899	44.6620597839356	23	MI
-83.3023300170899	44.587574005127	23	MI
-83.3137969970703	44.5360107421875	23	MI
-83.3195266723633	44.5188217163086	23	MI
-83.3252563476563	44.4787139892578	23	MI
-83.3309783935547	44.3985023498535	23	MI
-83.3367080688477	44.3641204833984	23	MI
-83.3481674194336	44.3469314575195	23	MI
-83.37109375	44.318286895752	23	MI
-83.4054718017578	44.312557220459	23	MI
-83.4226531982422	44.2781791687012	23	MI
-83.4455718994141	44.2609901428223	23	MI
-83.4914093017578	44.2724494934082	23	MI
-83.5200576782227	44.2609901428223	23	MI
-83.5487060546875	44.2208824157715	23	MI
-83.5601654052734	44.1922340393066	23	MI
-83.5601654052734	44.1635856628418	23	MI
-83.5773468017578	44.1062927246094	23	MI
-83.5888137817383	44.0719146728516	23	MI
-83.6002731323242	44.0604553222656	23	MI
-83.6575698852539	44.0547218322754	23	MI
-83.6747589111328	44.0318031311035	23	MI
-83.6804885864258	44.0088882446289	23	MI
-83.7091293334961	44.0031585693359	23	MI
-83.7492370605469	44.0088882446289	23	MI
-83.7893447875977	43.997428894043	23	MI
-83.8466415405273	43.997428894043	23	MI
-83.8867492675781	43.9630508422852	23	MI
-83.9039459228516	43.9344024658203	23	MI
-83.90966796875	43.9114837646484	23	MI
-83.915397644043	43.8713760375977	23	MI
-83.9383163452149	43.8198127746582	23	MI
-83.9612350463867	43.7739753723145	23	MI
-83.915397644043	43.722412109375	23	MI
-83.915397644043	43.6994934082031	23	MI
-83.8867492675781	43.670841217041	23	MI
-83.8581085205078	43.6421928405762	23	MI
-83.7950744628906	43.6364669799805	23	MI
-83.7435073852539	43.6307373046875	23	MI
-83.7205963134766	43.6135482788086	23	MI
-83.7205963134766	43.5848999023438	23	MI
-83.6919479370117	43.5848999023438	23	MI
-83.6632919311523	43.5963592529297	23	MI
-83.6289215087891	43.6364669799805	23	MI
-83.5830841064453	43.670841217041	23	MI
-83.5544357299805	43.7052192687988	23	MI
-83.5315170288086	43.7166786193848	23	MI
-83.5028686523438	43.7109489440918	23	MI
-83.4856796264648	43.7166786193848	23	MI
-83.462760925293	43.7395973205566	23	MI
-83.4513092041016	43.7567863464356	23	MI
-83.4112014770508	43.8255424499512	23	MI
-83.365364074707	43.859920501709	23	MI
-83.3367080688477	43.9114837646484	23	MI
-83.2851486206055	43.9573211669922	23	MI
-83.2335815429688	43.985969543457	23	MI
-83.1705474853516	43.997428894043	23	MI
-83.0731506347656	44.0203475952148	23	MI
-83.0502319335938	44.0432662963867	23	MI
-83.00439453125	44.0604553222656	23	MI
-82.9814758300781	44.0661849975586	23	MI
-82.9413681030274	44.0661849975586	23	MI
-82.912727355957	44.0661849975586	23	MI
-82.8668899536133	44.0432662963867	23	MI
-82.8038558959961	44.0260772705078	23	MI
-82.7522964477539	44.0088882446289	23	MI
-82.7179107666016	43.9745101928711	23	MI
-82.7007293701172	43.9573211669922	23	MI
-82.6892700195313	43.9114837646484	23	MI
-82.6548919677734	43.8828392028809	23	MI
-82.6147842407227	43.8140830993652	23	MI
-82.6033248901367	43.7453269958496	23	MI
-82.5975952148438	43.6880302429199	23	MI
-82.6033248901367	43.6364669799805	23	MI
-82.5975952148438	43.5677108764649	23	MI
-82.5746765136719	43.5104141235352	23	MI
-82.5517578125	43.4703102111816	23	MI
-82.5288391113281	43.407283782959	23	MI
-82.5288391113281	43.3499870300293	23	MI
-82.5231094360352	43.2812309265137	23	MI
-82.5173797607422	43.2067489624023	23	MI
-82.5001983642578	43.1895561218262	23	MI
-82.4944610595703	43.1781005859375	23	MI
-82.4887313842774	43.1093444824219	23	MI
-82.4543609619141	43.0405921936035	23	MI
-82.4428939819336	43.0062103271484	23	MI
-82.4715423583984	42.960376739502	23	MI
-82.5001983642578	42.9259986877441	23	MI
-82.5173797607422	42.8858909606934	23	MI
-82.5231094360352	42.811408996582	23	MI
-82.5231094360352	42.7483825683594	23	MI
-82.5288391113281	42.6738967895508	23	MI
-82.5632171630859	42.6166000366211	23	MI
-82.6090545654297	42.5764923095703	23	MI
-82.6262435913086	42.5650367736816	23	MI
-82.6319732666016	42.5764923095703	23	MI
-82.6606216430664	42.5879554748535	23	MI
-82.6835403442383	42.6051406860352	23	MI
-82.6720733642578	42.6223297119141	23	MI
-82.6434326171875	42.639518737793	23	MI
-82.6434326171875	42.6624374389648	23	MI
-82.6778106689453	42.6853561401367	23	MI
-82.7007293701172	42.6910858154297	23	MI
-82.7236480712891	42.6796264648438	23	MI
-82.7752151489258	42.6681671142578	23	MI
-82.8153228759766	42.6452484130859	23	MI
-82.8153228759766	42.628059387207	23	MI
-82.7981262207031	42.6108741760254	23	MI
-82.7981262207031	42.5879554748535	23	MI
-82.8095855712891	42.5764923095703	23	MI
-82.8611602783203	42.5421180725098	23	MI
-82.8668899536133	42.5134658813477	23	MI
-82.8668899536133	42.4848213195801	23	MI
-82.8668899536133	42.4619026184082	23	MI
-82.8668899536133	42.4447135925293	23	MI
-82.8898010253906	42.4046096801758	23	MI
-82.9241790771484	42.3759574890137	23	MI
-82.9642868041992	42.358772277832	23	MI
-83.0273132324219	42.3415832519531	23	MI
-83.0731506347656	42.324390411377	23	MI
-83.1075286865234	42.3014755249023	23	MI
-83.1419067382813	42.2499084472656	23	MI
-83.1419067382813	42.2155303955078	23	MI
-83.1476364135742	42.186882019043	23	MI
-83.1705474853516	42.1525039672852	23	MI
-83.1762847900391	42.1238555908203	23	MI
-83.1705474853516	42.0665626525879	23	MI
-83.1648254394531	42.049373626709	23	MI
-83.1762847900391	42.0321846008301	23	MI
-83.193473815918	42.0207252502441	23	MI
-83.2163848876953	42.0092658996582	23	MI
-83.2335815429688	41.9806175231934	23	MI
-83.2564926147461	41.9691581726074	23	MI
-83.3080596923828	41.9519729614258	23	MI
-83.3367080688477	41.9175910949707	23	MI
-83.3596343994141	41.8946723937988	23	MI
-83.3825454711914	41.8774833679199	23	MI
-83.4112014770508	41.8488388061523	23	MI
-83.4341125488281	41.8087310791016	23	MI
-83.4398422241211	41.7800827026367	23	MI
-83.4455718994141	41.7514343261719	23	MI
-96.4287948608398	43.4932289123535	24	MN
-96.4287948608398	43.854190826416	24	MN
-96.4287948608398	44.2036933898926	24	MN
-96.4345245361328	44.5474662780762	24	MN
-96.4345245361328	44.6391410827637	24	MN
-96.4345245361328	44.8167572021484	24	MN
-96.4345245361328	44.9771881103516	24	MN
-96.4345245361328	45.2636680603027	24	MN
-96.4345245361328	45.2923126220703	24	MN
-96.4402542114258	45.3152313232422	24	MN
-96.4402542114258	45.3266944885254	24	MN
-96.4574508666992	45.355339050293	24	MN
-96.5147399902344	45.3782577514649	24	MN
-96.577766418457	45.4069061279297	24	MN
-96.6866302490234	45.4470138549805	24	MN
-96.7210006713867	45.4985771179199	24	MN
-96.7783050537109	45.5558738708496	24	MN
-96.8126754760742	45.5845222473145	24	MN
-96.8355941772461	45.5902519226074	24	MN
-96.8413238525391	45.6303596496582	24	MN
-96.8355941772461	45.6475486755371	24	MN
-96.8241424560547	45.670467376709	24	MN
-96.7783050537109	45.6876525878906	24	MN
-96.6522521972656	45.7621383666992	24	MN
-96.5949554443359	45.8194351196289	24	MN
-96.5720367431641	45.8480834960938	24	MN
-96.5605773925781	45.8767318725586	24	MN
-96.5548477172852	45.9111061096191	24	MN
-96.5605773925781	45.9397583007813	24	MN
-96.5663070678711	45.9741325378418	24	MN
-96.5663070678711	45.9970512390137	24	MN
-96.5491180419922	46.0314292907715	24	MN
-96.5491180419922	46.0543479919434	24	MN
-96.5376586914063	46.0887260437012	24	MN
-96.5548477172852	46.123104095459	24	MN
-96.577766418457	46.1574783325195	24	MN
-96.577766418457	46.249153137207	24	MN
-96.589225769043	46.3236389160156	24	MN
-96.6236038208008	46.3580131530762	24	MN
-96.675163269043	46.3981246948242	24	MN
-96.7095413208008	46.4496879577637	24	MN
-96.7210006713867	46.4840660095215	24	MN
-96.7381973266602	46.5700073242188	24	MN
-96.7783050537109	46.6330337524414	24	MN
-96.7840347290039	46.6674118041992	24	MN
-96.7783050537109	46.70751953125	24	MN
-96.772575378418	46.7991943359375	24	MN
-96.7668380737305	46.8736763000488	24	MN
-96.7553787231445	46.9195137023926	24	MN
-96.8241424560547	46.9997253417969	24	MN
-96.8184127807617	47.034107208252	24	MN
-96.8126754760742	47.0512962341309	24	MN
-96.8126754760742	47.0856704711914	24	MN
-96.8184127807617	47.1200485229492	24	MN
-96.8184127807617	47.1486968994141	24	MN
-96.8241424560547	47.2059936523438	24	MN
-96.8298721313477	47.2403717041016	24	MN
-96.8355941772461	47.2747497558594	24	MN
-96.8298721313477	47.3205871582031	24	MN
-96.8241424560547	47.3606910705566	24	MN
-96.8241424560547	47.3893394470215	24	MN
-96.8355941772461	47.4351768493652	24	MN
-96.8355941772461	47.4924697875977	24	MN
-96.8355941772461	47.4981994628906	24	MN
-96.8413238525391	47.5325775146484	24	MN
-96.847053527832	47.5554962158203	24	MN
-96.847053527832	47.5841445922852	24	MN
-96.858512878418	47.607063293457	24	MN
-96.8699798583985	47.6414413452149	24	MN
-96.8814315795898	47.6700897216797	24	MN
-96.9100875854492	47.7159233093262	24	MN
-96.9329986572266	47.7674903869629	24	MN
-96.9559173583984	47.8075981140137	24	MN
-96.9902954101563	47.8591651916504	24	MN
-97.0189437866211	47.882080078125	24	MN
-97.0361328125	47.9279174804688	24	MN
-97.047592163086	47.9622993469238	24	MN
-97.0590515136719	47.9966735839844	24	MN
-97.0647811889648	48.0367813110352	24	MN
-97.0762405395508	48.059700012207	24	MN
-97.1335372924805	48.1341819763184	24	MN
-97.1449966430664	48.1685600280762	24	MN
-97.1392669677734	48.1914787292481	24	MN
-97.1392669677734	48.2315864562988	24	MN
-97.1392669677734	48.2774238586426	24	MN
-97.1392669677734	48.3232612609863	24	MN
-97.1507263183594	48.3690986633301	24	MN
-97.1392669677734	48.4092063903809	24	MN
-97.1392669677734	48.4550437927246	24	MN
-97.1392669677734	48.512336730957	24	MN
-97.1449966430664	48.5467147827148	24	MN
-97.1564559936524	48.5696334838867	24	MN
-97.1564559936524	48.5810890197754	24	MN
-97.1392669677734	48.6097373962402	24	MN
-97.1106185913086	48.6326560974121	24	MN
-97.0934295654297	48.6613082885742	24	MN
-97.1106185913086	48.6956825256348	24	MN
-97.127799987793	48.7300605773926	24	MN
-97.1449966430664	48.7472496032715	24	MN
-97.1793746948242	48.8102722167969	24	MN
-97.1851043701172	48.8675727844238	24	MN
-97.1908340454102	48.8962173461914	24	MN
-97.225212097168	48.9363250732422	24	MN
-97.225212097168	48.9993515014649	24	MN
-96.3715057373047	48.9993515014649	24	MN
-95.2943420410156	48.9993515014649	24	MN
-95.1568298339844	49.0050811767578	24	MN
-95.1511001586914	49.3832321166992	24	MN
-95.1052627563477	49.3717727661133	24	MN
-95.0537033081055	49.3660430908203	24	MN
-95.0193252563477	49.3603172302246	24	MN
-94.9849395751953	49.3717727661133	24	MN
-94.9333801269531	49.3775024414063	24	MN
-94.9047241210937	49.3660430908203	24	MN
-94.8818130493164	49.3488540649414	24	MN
-94.8417053222656	49.3431243896484	24	MN
-94.8015975952148	49.3373985290527	24	MN
-94.7958679199219	49.297290802002	24	MN
-94.7901382446289	49.239990234375	24	MN
-94.7614898681641	49.1712379455566	24	MN
-94.7328414916992	49.1139450073242	24	MN
-94.7213821411133	49.0566444396973	24	MN
-94.6984634399414	48.9821624755859	24	MN
-94.6755447387695	48.9305953979492	24	MN
-94.6755447387695	48.8904876708984	24	MN
-94.6755447387695	48.8503799438477	24	MN
-94.68701171875	48.8160057067871	24	MN
-94.6812744140625	48.787353515625	24	MN
-94.6698150634766	48.7644386291504	24	MN
-94.6067962646484	48.7357902526856	24	MN
-94.5208511352539	48.7128715515137	24	MN
-94.4406356811523	48.6899528503418	24	MN
-94.4005279541016	48.7014122009277	24	MN
-94.3718795776367	48.7071418762207	24	MN
-94.3317718505859	48.7071418762207	24	MN
-94.2916641235352	48.7014122009277	24	MN
-94.2515563964844	48.6899528503418	24	MN
-94.234375	48.649845123291	24	MN
-94.1541595458984	48.649845123291	24	MN
-93.8447570800781	48.6383895874024	24	MN
-93.8103790283203	48.6211967468262	24	MN
-93.7874603271484	48.5982818603516	24	MN
-93.7931900024414	48.5352554321289	24	MN
-93.7702713012695	48.5066070556641	24	MN
-93.4494171142578	48.5581741333008	24	MN
-93.4379577636719	48.5925521850586	24	MN
-93.409309387207	48.6040077209473	24	MN
-93.2660675048828	48.6383895874024	24	MN
-93.2374267578125	48.6441154479981	24	MN
-93.1858520507813	48.6441154479981	24	MN
-93.0712661743164	48.6269264221192	24	MN
-93.0082397460938	48.6269264221192	24	MN
-92.956672668457	48.6326560974121	24	MN
-92.9222946166992	48.6211967468262	24	MN
-92.8821868896484	48.5982818603516	24	MN
-92.8019714355469	48.5753631591797	24	MN
-92.7389526367188	48.5581741333008	24	MN
-92.6873779296875	48.5581741333008	24	MN
-92.6530075073242	48.5581741333008	24	MN
-92.6186294555664	48.5581741333008	24	MN
-92.6128997802734	48.5066070556641	24	MN
-92.6701965332031	48.4951477050781	24	MN
-92.6873779296875	48.4779586791992	24	MN
-92.6873779296875	48.4550437927246	24	MN
-92.6300888061524	48.4550437927246	24	MN
-92.5727920532227	48.4550437927246	24	MN
-92.5326843261719	48.4493103027344	24	MN
-92.504035949707	48.4493103027344	24	MN
-92.4467391967774	48.4092063903809	24	MN
-92.4581985473633	48.3690986633301	24	MN
-92.4524688720703	48.3404502868652	24	MN
-92.4180908203125	48.2888832092285	24	MN
-92.3665237426758	48.2315864562988	24	MN
-92.2805786132812	48.2545051574707	24	MN
-92.2863159179687	48.3175315856934	24	MN
-92.2748489379883	48.3404502868652	24	MN
-92.2576675415039	48.3519096374512	24	MN
-92.2118301391602	48.3576354980469	24	MN
-92.1545333862305	48.3576354980469	24	MN
-92.0857772827148	48.3633689880371	24	MN
-92.0685882568359	48.3633689880371	24	MN
-92.0456695556641	48.3576354980469	24	MN
-92.0170211791992	48.3404502868652	24	MN
-92.0112915039063	48.334716796875	24	MN
-91.9883728027344	48.3175315856934	24	MN
-91.9941024780274	48.2831535339356	24	MN
-91.9769134521484	48.2487754821777	24	MN
-91.9425354003906	48.2430458068848	24	MN
-91.9081573486328	48.2430458068848	24	MN
-91.8795166015625	48.2373161315918	24	MN
-91.8451385498047	48.2143974304199	24	MN
-91.7706451416016	48.202938079834	24	MN
-91.7534637451172	48.2086715698242	24	MN
-91.7248153686523	48.202938079834	24	MN
-91.7018966674805	48.1914787292481	24	MN
-91.6961669921875	48.1685600280762	24	MN
-91.6904296875	48.1341819763184	24	MN
-91.6732482910156	48.1169967651367	24	MN
-91.6216812133789	48.1055374145508	24	MN
-91.5643844604492	48.1055374145508	24	MN
-91.5529251098633	48.071159362793	24	MN
-91.5185546875	48.0654296875	24	MN
-91.4898986816406	48.071159362793	24	MN
-91.4555206298828	48.0768890380859	24	MN
-91.4096832275391	48.059700012207	24	MN
-91.3008270263672	48.0768890380859	24	MN
-91.2263412475586	48.0998077392578	24	MN
-91.1633148193359	48.1399154663086	24	MN
-91.0716400146484	48.1857528686524	24	MN
-91.0143432617187	48.197208404541	24	MN
-90.9914245605469	48.2143974304199	24	MN
-90.9513168334961	48.2373161315918	24	MN
-90.9054794311523	48.2487754821777	24	MN
-90.8768310546875	48.2545051574707	24	MN
-90.8367309570312	48.2545051574707	24	MN
-90.8310012817383	48.2430458068848	24	MN
-90.8138122558594	48.1914787292481	24	MN
-90.7622451782227	48.1685600280762	24	MN
-90.7565155029297	48.1399154663086	24	MN
-90.7507858276367	48.1169967651367	24	MN
-90.7221374511719	48.1055374145508	24	MN
-90.6820297241211	48.1112632751465	24	MN
-90.6247329711914	48.1227264404297	24	MN
-90.5903549194336	48.1284523010254	24	MN
-90.5617141723633	48.1284523010254	24	MN
-90.4929504394531	48.1055374145508	24	MN
-90.424201965332	48.1112632751465	24	MN
-90.3096084594727	48.1169967651367	24	MN
-90.2293930053711	48.1112632751465	24	MN
-90.1720962524414	48.1227264404297	24	MN
-90.1148071289063	48.1169967651367	24	MN
-90.0632400512695	48.1112632751465	24	MN
-90.0288619995117	48.0883445739746	24	MN
-89.9944839477539	48.0654296875	24	MN
-89.9600982666016	48.0425109863281	24	MN
-89.9142684936524	48.0195922851563	24	MN
-89.8455123901367	47.9966735839844	24	MN
-89.788215637207	48.0138626098633	24	MN
-89.7538375854492	48.0253219604492	24	MN
-89.6850814819336	48.0195922851563	24	MN
-89.5590286254883	48.0138626098633	24	MN
-89.4730911254883	48.0081329345703	24	MN
-89.5876770019531	47.9794883728027	24	MN
-89.6621704101563	47.933650970459	24	MN
-89.7710266113281	47.8878135681152	24	MN
-89.8397827148438	47.8706245422363	24	MN
-89.9543762207031	47.8362464904785	24	MN
-90.1033401489258	47.7904090881348	24	MN
-90.2122039794922	47.7674903869629	24	MN
-90.3554458618164	47.7388420104981	24	MN
-90.4929504394531	47.6987342834473	24	MN
-90.704948425293	47.607063293457	24	MN
-90.7851638793945	47.5841445922852	24	MN
-90.8424606323242	47.5383071899414	24	MN
-90.9455871582031	47.486743927002	24	MN
-91.0028839111328	47.4523620605469	24	MN
-91.0716400146484	47.4007987976074	24	MN
-91.1403961181641	47.3492317199707	24	MN
-91.2893676757812	47.2289123535156	24	MN
-91.3982238769531	47.1486968994141	24	MN
-91.5357360839844	47.0856704711914	24	MN
-91.6159515380859	47.0398330688477	24	MN
-91.7420043945313	46.9710807800293	24	MN
-91.787841796875	46.9481620788574	24	MN
-91.8336791992188	46.9137840270996	24	MN
-91.9138870239258	46.8736763000488	24	MN
-91.9998321533203	46.8335685729981	24	MN
-92.0743179321289	46.8049240112305	24	MN
-92.1258850097656	46.7648162841797	24	MN
-92.1602630615234	46.7418975830078	24	MN
-92.2003707885742	46.713249206543	24	MN
-92.2232818603516	46.6674118041992	24	MN
-92.2748489379883	46.6616821289063	24	MN
-92.3034973144531	46.6559524536133	24	MN
-92.2920455932617	46.4210395812988	24	MN
-92.2920455932617	46.1517486572266	24	MN
-92.3034973144531	46.071533203125	24	MN
-92.3321533203125	46.0543479919434	24	MN
-92.3607940673828	46.0256996154785	24	MN
-92.4352798461914	46.0256996154785	24	MN
-92.4639282226562	45.9913215637207	24	MN
-92.5384140014648	45.9798622131348	24	MN
-92.5785217285156	45.9512138366699	24	MN
-92.6873779296875	45.9111061096191	24	MN
-92.7332153320313	45.8939208984375	24	MN
-92.7561340332031	45.8652687072754	24	MN
-92.779052734375	45.8423538208008	24	MN
-92.7847900390625	45.7850570678711	24	MN
-92.8077011108399	45.7564086914063	24	MN
-92.8478088378906	45.7334899902344	24	MN
-92.8879165649414	45.7048416137695	24	MN
-92.9051055908203	45.6418151855469	24	MN
-92.9222946166992	45.618896484375	24	MN
-92.9108352661133	45.5845222473145	24	MN
-92.779052734375	45.5673332214356	24	MN
-92.7389526367188	45.5214958190918	24	MN
-92.6816482543945	45.4584693908691	24	MN
-92.6701965332031	45.4298248291016	24	MN
-92.6873779296875	45.4069061279297	24	MN
-92.7274856567383	45.3725280761719	24	MN
-92.7504119873047	45.3324203491211	24	MN
-92.7618637084961	45.2980422973633	24	MN
-92.7847900390625	45.2865867614746	24	MN
-92.7675933837891	45.217830657959	24	MN
-92.7905197143555	45.2006416320801	24	MN
-92.779052734375	45.1318855285645	24	MN
-92.8019714355469	45.0745887756348	24	MN
-92.7905197143555	45.0459403991699	24	MN
-92.7618637084961	44.9542694091797	24	MN
-92.779052734375	44.9141616821289	24	MN
-92.7618637084961	44.8683242797852	24	MN
-92.7962493896484	44.8282203674316	24	MN
-92.8019714355469	44.7537307739258	24	MN
-92.7389526367188	44.7136268615723	24	MN
-92.6759185791016	44.6907081604004	24	MN
-92.6300888061524	44.6506004333496	24	MN
-92.5899810791016	44.6047668457031	24	MN
-92.5326843261719	44.5818481445313	24	MN
-92.4352798461914	44.576114654541	24	MN
-92.3607940673828	44.5531959533691	24	MN
-92.3378829956055	44.5417404174805	24	MN
-92.320686340332	44.5245513916016	24	MN
-92.2977752685547	44.4844436645508	24	MN
-92.2519378662109	44.4557952880859	24	MN
-92.0972290039063	44.4271469116211	24	MN
-92.1029663085938	44.4214210510254	24	MN
-92.0170211791992	44.3985023498535	24	MN
-91.9425354003906	44.3641204833984	24	MN
-91.9081573486328	44.3297462463379	24	MN
-91.8795166015625	44.2781791687012	24	MN
-91.8623199462891	44.2323417663574	24	MN
-91.8336791992188	44.1922340393066	24	MN
-91.8107528686524	44.175048828125	24	MN
-91.7248153686523	44.1406669616699	24	MN
-91.6675186157227	44.1005592346191	24	MN
-91.6044921875	44.0661849975586	24	MN
-91.5471954345703	44.0318031311035	24	MN
-91.4956283569336	44.0146179199219	24	MN
-91.4383392333984	43.99169921875	24	MN
-91.3982238769531	43.9745101928711	24	MN
-91.3581161499024	43.9286766052246	24	MN
-91.3065567016602	43.8942947387695	24	MN
-91.2893676757812	43.854190826416	24	MN
-91.2607192993164	43.8427314758301	24	MN
-91.2435302734375	43.8026237487793	24	MN
-91.2435302734375	43.7854347229004	24	MN
-91.2549896240234	43.7281379699707	24	MN
-91.2721786499023	43.6880302429199	24	MN
-91.23779296875	43.6307373046875	24	MN
-91.2492599487305	43.5963592529297	24	MN
-91.2607192993164	43.5562515258789	24	MN
-91.2263412475586	43.5104141235352	24	MN
-91.2206115722656	43.5104141235352	24	MN
-91.2263412475586	43.4989547729492	24	MN
-91.6044921875	43.5104141235352	24	MN
-91.7248153686523	43.5104141235352	24	MN
-92.0800476074219	43.5046844482422	24	MN
-92.4581985473633	43.5046844482422	24	MN
-92.5498733520508	43.5104141235352	24	MN
-93.0254287719727	43.5104141235352	24	MN
-93.0598068237305	43.5104141235352	24	MN
-93.4952545166016	43.5104141235352	24	MN
-93.6442260742188	43.5104141235352	24	MN
-93.9765396118164	43.5104141235352	24	MN
-94.2630157470703	43.5046844482422	24	MN
-94.4520874023438	43.5046844482422	24	MN
-94.8646240234375	43.5046844482422	24	MN
-94.9161911010742	43.5046844482422	24	MN
-95.3917388916016	43.5046844482422	24	MN
-95.4662322998047	43.5046844482422	24	MN
-95.8615646362305	43.5046844482422	24	MN
-96.0449142456055	43.4989547729492	24	MN
-96.4287948608398	43.4932289123535	24	MN
-88.1896591186523	34.996265411377	25	MS
-88.166748046875	34.9504280090332	25	MS
-88.1323699951172	34.9045906066895	25	MS
-88.1094436645508	34.8988571166992	25	MS
-88.1495513916016	34.5837326049805	25	MS
-88.166748046875	34.4634094238281	25	MS
-88.1839370727539	34.3144416809082	25	MS
-88.2068557739258	34.0795288085938	25	MS
-88.2068557739258	34.0623397827148	25	MS
-88.2526931762695	33.7357559204102	25	MS
-88.2756042480469	33.5294914245605	25	MS
-88.2985305786133	33.2831192016602	25	MS
-88.3386306762695	32.9851799011231	25	MS
-88.35009765625	32.9221534729004	25	MS
-88.3902053833008	32.5783805847168	25	MS
-88.430305480957	32.3090896606445	25	MS
-88.430305480957	32.22314453125	25	MS
-88.4761428833008	31.8908290863037	25	MS
-88.4646835327149	31.6960258483887	25	MS
-88.4532241821289	31.432466506958	25	MS
-88.430305480957	31.123067855835	25	MS
-88.4188461303711	30.9970169067383	25	MS
-88.4073867797852	30.7334575653076	25	MS
-88.3902053833008	30.4125995635986	25	MS
-88.4131164550781	30.4011421203613	25	MS
-88.4073867797852	30.3839530944824	25	MS
-88.4131164550781	30.3724918365479	25	MS
-88.4532241821289	30.3724918365479	25	MS
-88.4818725585938	30.3553047180176	25	MS
-88.5105209350586	30.3553047180176	25	MS
-88.5448989868164	30.3610343933106	25	MS
-88.5678176879883	30.3954105377197	25	MS
-88.5792770385742	30.4183292388916	25	MS
-88.5964660644531	30.4240608215332	25	MS
-88.619384765625	30.4125995635986	25	MS
-88.6480255126953	30.3896808624268	25	MS
-88.7110595703125	30.3724918365479	25	MS
-88.7568969726563	30.3724918365479	25	MS
-88.7798080444336	30.3782234191895	25	MS
-88.797004699707	30.3954105377197	25	MS
-88.797004699707	30.4183292388916	25	MS
-88.8141860961914	30.4297866821289	25	MS
-88.8371047973633	30.4355182647705	25	MS
-88.8600234985352	30.4469795227051	25	MS
-88.8772125244141	30.4584369659424	25	MS
-88.894401550293	30.4584369659424	25	MS
-88.9058609008789	30.4469795227051	25	MS
-88.882942199707	30.4240608215332	25	MS
-88.882942199707	30.4125995635986	25	MS
-88.9001312255859	30.4011421203613	25	MS
-88.9516983032227	30.4125995635986	25	MS
-88.9975357055664	30.4011421203613	25	MS
-89.0548248291016	30.4011421203613	25	MS
-89.1808776855469	30.3553047180176	25	MS
-89.2668228149414	30.3266544342041	25	MS
-89.2840118408203	30.3266544342041	25	MS
-89.2954788208008	30.3381156921387	25	MS
-89.3012008666992	30.3724918365479	25	MS
-89.3126602172852	30.3782234191895	25	MS
-89.335578918457	30.3782234191895	25	MS
-89.3527679443359	30.3724918365479	25	MS
-89.3584976196289	30.3610343933106	25	MS
-89.3584976196289	30.3438453674316	25	MS
-89.34130859375	30.3266544342041	25	MS
-89.3986053466797	30.2980079650879	25	MS
-89.4157943725586	30.2808208465576	25	MS
-89.4387130737305	30.2464408874512	25	MS
-89.4444427490234	30.2235221862793	25	MS
-89.4673538208008	30.212064743042	25	MS
-89.5017395019531	30.2006072998047	25	MS
-89.5475692749024	30.1834144592285	25	MS
-89.5762252807617	30.2006072998047	25	MS
-89.604866027832	30.2235221862793	25	MS
-89.6106033325195	30.2407131195068	25	MS
-89.6335144042969	30.286548614502	25	MS
